"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","surface_cluster_A","surface_cluster_B","predict_proba_R","predict_R"
20240101,"Brisbane","Hard",FALSE,"Lucia Bronzetti","Aryna Sabalenka",1559.76327606478,1847.33493914598,0,-287.571663081203,0,0,0.202398618385809,0
20240701,"Wimbledon","Grass",TRUE,"Dalma Galfi","Danielle Collins",1512.45492628617,1799.44635341812,0,-286.991427131951,0,0,0.225881348538543,0
20240108,"Adelaide","Hard",FALSE,"Bernarda Pera","Jessica Pegula",1535.15124631607,1822.11018624072,0,-286.95893992465,0,0,0.2028746996859,0
20230306,"Indian Wells","Hard",FALSE,"Dalma Galfi","Caroline Garcia",1441.55258184028,1728.32871084067,0,-286.776129000395,0,0,0.203016903997839,0
20240318,"Miami","Hard",FALSE,"Taylor Townsend","Elena Rybakina",1566.07950101156,1852.16062139644,0,-286.08112038488,2,0,0.227741977216085,0
20241113,"BJK Cup Finals","Hard",FALSE,"Rebecca Marino","Emma Raducanu",1381.23152103648,1667.30818443581,0,-286.076663399329,0,0,0.203561687596584,0
20230807,"Montreal","Hard",FALSE,"Jennifer Brady","Elena Rybakina",1510.60203107618,1796.4109410014,0,-285.808909925225,1,0,0.0354715173368872,0
20230320,"Miami","Hard",FALSE,"Martina Trevisan","Elena Rybakina",1485.936422956,1771.03322497603,0,-285.096802020033,3,0,0.114930022951652,0
20240115,"Australian Open","Hard",TRUE,"Anna Blinkova","Elena Rybakina",1528.03063907856,1812.47054357332,1,-284.439904494758,0,0,0.171304020557932,0
20230828,"Us Open","Hard",TRUE,"Clara Burel","Aryna Sabalenka",1561.19294834578,1845.43377098924,0,-284.240822643457,2,0,0.192755280264538,0
20220829,"Us Open","Hard",TRUE,"Sloane Stephens","Iga Swiatek",1499.27521803684,1783.14352362163,0,-283.868305584791,0,0,0.171757494580752,0
20240925,"Beijing","Hard",FALSE,"Kamilla Rakhimova","Qinwen Zheng",1536.55922594571,1818.67848038698,0,-282.11925444127,2,2,0.26731147267402,0
20240925,"Beijing","Hard",FALSE,"Veronika Kudermetova","Jessica Pegula",1572.29831879833,1854.36888563897,0,-282.070566840637,0,0,0.206702818870781,0
20230116,"Australian Open","Hard",TRUE,"Laura Siegemund","Caroline Garcia",1443.23610845163,1725.28082615748,0,-282.04471770585,3,0,0.0957888499193212,0
20230619,"Berlin","Grass",FALSE,"Jule Niemeier","Ons Jabeur",1446.64632470956,1728.08656092504,1,-281.440236215476,0,0,0.272308394477331,0
20230703,"Wimbledon","Grass",TRUE,"Jasmine Paolini","Petra Kvitova",1476.20396120761,1757.13388232297,0,-280.929921115363,0,0,0.231853307041878,0
20240701,"Wimbledon","Grass",TRUE,"Yafan Wang","Madison Keys",1500.05583286006,1780.45721105386,0,-280.401378193804,2,0,0.029536238562608,0
