,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,result,player,rate_1stWon,bpSaved_rate,return_points_won,return_rate,return_pts_won_pct,serve_won_pct
706,2023-0747,Beijing,Hard,32,A,20230927,291,105777,0.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,208029,3.0,0,Holger Rune,R,188.0,DEN,20.4,6-3 7-5,3,R16,92.0,5.0,1.0,55.0,33.0,26.0,13.0,10.0,1.0,2.0,3.0,3.0,74.0,48.0,32.0,9.0,11.0,7.0,11.0,19.0,1815.0,4.0,4710.0,1,Grigor Dimitrov,0.7878787878787878,0.5,33.0,0.44594594594594594,44.5945945945946,78.78787878787878
707,2023-0747,Beijing,Hard,32,A,20230927,290,206173,6.0,0,Jannik Sinner,R,191.0,ITA,22.1,106415,0.0,SE,Yoshihito Nishioka,L,170.0,JPN,27.9,6-2 6-0,3,R16,67.0,8.0,1.0,43.0,21.0,19.0,11.0,7.0,1.0,2.0,0.0,1.0,51.0,33.0,13.0,8.0,7.0,5.0,11.0,7.0,4465.0,38.0,1175.0,1,Jannik Sinner,0.9047619047619048,0.5,30.0,0.5882352941176471,58.82352941176471,90.47619047619048
708,2023-0747,Beijing,Hard,32,A,20230927,289,100644,8.0,0,Alexander Zverev,R,198.0,GER,26.4,200221,0.0,0,Alejandro Davidovich Fokina,R,183.0,ESP,24.3,6-7(4) 6-2 6-1,3,R16,154.0,9.0,1.0,90.0,69.0,42.0,13.0,13.0,3.0,6.0,4.0,1.0,103.0,69.0,36.0,15.0,14.0,10.0,18.0,10.0,3280.0,25.0,1435.0,1,Alexander Zverev,0.6086956521739131,0.5,52.0,0.5048543689320388,50.48543689320388,60.86956521739131
709,2023-0747,Beijing,Hard,32,A,20230927,287,200005,0.0,0,Ugo Humbert,L,188.0,FRA,25.2,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,5-7 6-3 7-6(3),3,R16,168.0,11.0,1.0,131.0,73.0,52.0,25.0,17.0,10.0,15.0,6.0,2.0,103.0,57.0,38.0,22.0,16.0,5.0,10.0,36.0,1198.0,6.0,4515.0,1,Ugo Humbert,0.7123287671232876,0.6666666666666666,43.0,0.4174757281553398,41.74757281553398,71.23287671232876
710,2023-0747,Beijing,Hard,32,A,20230927,286,106421,2.0,0,Daniil Medvedev,R,198.0,RUS,27.6,200282,0.0,0,Alex De Minaur,R,183.0,AUS,24.6,7-6(3) 6-3,3,R16,117.0,3.0,8.0,74.0,47.0,35.0,11.0,11.0,1.0,3.0,5.0,2.0,83.0,43.0,27.0,19.0,10.0,6.0,9.0,3.0,7280.0,12.0,2685.0,1,Daniil Medvedev,0.7446808510638298,0.3333333333333333,37.0,0.4457831325301205,44.57831325301205,74.46808510638297
711,2023-0747,Beijing,Hard,32,A,20230927,285,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,20.3,105870,0.0,Q,Yannick Hanfmann,R,193.0,GER,31.8,6-4 6-3,3,R32,97.0,2.0,4.0,47.0,30.0,24.0,8.0,9.0,1.0,3.0,1.0,3.0,79.0,50.0,31.0,10.0,10.0,11.0,16.0,2.0,8535.0,53.0,923.0,1,Carlos Alcaraz,0.8,0.3333333333333333,38.0,0.4810126582278481,48.10126582278481,80.0
712,2023-0747,Beijing,Hard,32,A,20230927,284,207518,0.0,0,Lorenzo Musetti,R,185.0,ITA,21.5,111575,0.0,0,Karen Khachanov,R,198.0,RUS,27.3,6-3 1-6 6-2,3,R32,116.0,5.0,4.0,79.0,46.0,30.0,17.0,12.0,2.0,5.0,2.0,2.0,70.0,46.0,33.0,10.0,12.0,1.0,5.0,18.0,1970.0,14.0,2385.0,1,Lorenzo Musetti,0.6521739130434783,0.4,27.0,0.38571428571428573,38.57142857142858,65.21739130434783
713,2023-0747,Beijing,Hard,32,A,20230927,282,134770,7.0,0,Casper Ruud,R,183.0,NOR,24.7,105526,0.0,0,Jan Lennard Struff,R,193.0,GER,33.4,7-6(5) 6-3,3,R32,104.0,8.0,3.0,75.0,48.0,35.0,15.0,10.0,5.0,6.0,6.0,5.0,84.0,44.0,28.0,22.0,11.0,6.0,9.0,9.0,3560.0,22.0,1494.0,1,Casper Ruud,0.7291666666666666,0.8333333333333334,34.0,0.40476190476190477,40.476190476190474,72.91666666666666
714,2023-0747,Beijing,Hard,32,A,20230927,281,208029,3.0,0,Holger Rune,R,188.0,DEN,20.4,200000,0.0,0,Felix Auger Aliassime,R,193.0,CAN,23.1,6-4 6-4,3,R32,83.0,7.0,1.0,52.0,32.0,28.0,13.0,10.0,0.0,0.0,4.0,3.0,56.0,39.0,27.0,9.0,10.0,2.0,4.0,4.0,4710.0,15.0,2340.0,1,Holger Rune,0.875,0.0,20.0,0.35714285714285715,35.714285714285715,87.5
715,2023-0747,Beijing,Hard,32,A,20230927,280,105777,0.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,111456,0.0,WC,Mackenzie Mcdonald,R,178.0,USA,28.4,2-6 7-6(4) 6-1,3,R32,129.0,6.0,4.0,84.0,57.0,36.0,14.0,13.0,3.0,7.0,2.0,1.0,88.0,52.0,30.0,17.0,14.0,3.0,8.0,19.0,1815.0,39.0,1145.0,1,Grigor Dimitrov,0.631578947368421,0.42857142857142855,41.0,0.4659090909090909,46.590909090909086,63.1578947368421
716,2023-0747,Beijing,Hard,32,A,20230927,278,206173,6.0,0,Jannik Sinner,R,191.0,ITA,22.1,105554,0.0,0,Daniel Evans,R,175.0,GBR,33.3,6-4 6-7(2) 6-3,3,R32,170.0,11.0,2.0,100.0,55.0,37.0,28.0,16.0,2.0,4.0,2.0,2.0,100.0,50.0,32.0,29.0,15.0,2.0,6.0,7.0,4465.0,33.0,1301.0,1,Jannik Sinner,0.6727272727272727,0.5,39.0,0.39,39.0,67.27272727272727
717,2023-0747,Beijing,Hard,32,A,20230927,277,100644,8.0,0,Alexander Zverev,R,198.0,GER,26.4,106043,0.0,0,Diego Schwartzman,R,170.0,ARG,31.1,6-7(2) 6-1 6-4,3,R32,146.0,7.0,2.0,86.0,66.0,47.0,10.0,15.0,1.0,3.0,0.0,1.0,86.0,61.0,40.0,10.0,14.0,5.0,10.0,10.0,3280.0,133.0,451.0,1,Alexander Zverev,0.7121212121212122,0.3333333333333333,36.0,0.4186046511627907,41.86046511627907,71.21212121212122
718,2023-0747,Beijing,Hard,32,A,20230927,273,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,111815,0.0,0,Cameron Norrie,L,188.0,GBR,28.0,4-6 6-1 6-4,3,R32,127.0,8.0,2.0,88.0,52.0,45.0,15.0,14.0,4.0,5.0,3.0,3.0,92.0,54.0,39.0,16.0,13.0,6.0,9.0,6.0,4515.0,16.0,2020.0,1,Andrey Rublev,0.8653846153846154,0.8,37.0,0.40217391304347827,40.21739130434783,86.53846153846155
719,2023-0747,Beijing,Hard,32,A,20230927,272,200005,0.0,0,Ugo Humbert,L,188.0,FRA,25.2,132283,0.0,0,Lorenzo Sonego,R,191.0,ITA,28.3,7-5 3-6 6-0,3,R32,145.0,2.0,3.0,80.0,45.0,34.0,17.0,13.0,3.0,5.0,2.0,3.0,88.0,51.0,30.0,21.0,14.0,7.0,12.0,36.0,1198.0,56.0,900.0,1,Ugo Humbert,0.7555555555555555,0.6,37.0,0.42045454545454547,42.04545454545455,75.55555555555556
720,2023-0747,Beijing,Hard,32,A,20230927,271,200282,0.0,0,Alex De Minaur,R,183.0,AUS,24.6,104918,0.0,0,Andy Murray,R,191.0,GBR,36.3,6-3 5-7 7-6(6),3,R32,171.0,8.0,0.0,107.0,60.0,46.0,29.0,17.0,4.0,7.0,3.0,0.0,101.0,59.0,46.0,19.0,16.0,6.0,9.0,12.0,2685.0,40.0,1085.0,1,Alex De Minaur,0.7666666666666667,0.5714285714285714,36.0,0.3564356435643564,35.64356435643564,76.66666666666667
721,2023-0747,Beijing,Hard,32,A,20230927,270,106421,2.0,0,Daniil Medvedev,R,198.0,RUS,27.6,126205,0.0,0,Tommy Paul,R,185.0,USA,26.3,6-2 6-1,3,R32,80.0,9.0,3.0,50.0,34.0,29.0,7.0,8.0,3.0,4.0,0.0,2.0,53.0,32.0,15.0,8.0,7.0,6.0,11.0,3.0,7280.0,13.0,2660.0,1,Daniil Medvedev,0.8529411764705882,0.75,30.0,0.5660377358490566,56.60377358490566,85.29411764705883
722,2023-5014,Shanghai Masters,Hard,128,M,20231002,299,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,105777,18.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,7-6(7) 6-3,3,SF,109.0,9.0,1.0,76.0,56.0,40.0,10.0,11.0,4.0,6.0,0.0,3.0,71.0,43.0,27.0,14.0,10.0,1.0,4.0,7.0,4550.0,19.0,1880.0,1,Andrey Rublev,0.7142857142857143,0.6666666666666666,30.0,0.4225352112676056,42.25352112676056,71.42857142857143
723,2023-5014,Shanghai Masters,Hard,128,M,20231002,297,105777,18.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,111797,22.0,0,Nicolas Jarry,R,201.0,CHI,27.9,7-6(2) 6-4,3,QF,99.0,11.0,2.0,62.0,42.0,38.0,11.0,11.0,0.0,0.0,13.0,1.0,64.0,44.0,39.0,8.0,11.0,4.0,5.0,19.0,1880.0,22.0,1552.0,1,Grigor Dimitrov,0.9047619047619048,0.0,17.0,0.265625,26.5625,90.47619047619048
724,2023-5014,Shanghai Masters,Hard,128,M,20231002,296,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,200005,32.0,0,Ugo Humbert,L,188.0,FRA,25.2,6-2 6-3,3,QF,90.0,2.0,0.0,51.0,32.0,23.0,12.0,8.0,3.0,4.0,2.0,1.0,71.0,40.0,21.0,14.0,9.0,5.0,10.0,7.0,4550.0,34.0,1256.0,1,Andrey Rublev,0.71875,0.75,36.0,0.5070422535211268,50.70422535211267,71.875
725,2023-5014,Shanghai Masters,Hard,128,M,20231002,293,105777,18.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,20.4,5-7 6-2 6-4,3,R16,130.0,10.0,4.0,86.0,62.0,45.0,13.0,15.0,3.0,5.0,4.0,0.0,78.0,53.0,38.0,14.0,15.0,1.0,5.0,19.0,1880.0,2.0,8715.0,1,Grigor Dimitrov,0.7258064516129032,0.6,26.0,0.3333333333333333,33.33333333333333,72.58064516129032
726,2023-5014,Shanghai Masters,Hard,128,M,20231002,291,200005,32.0,0,Ugo Humbert,L,188.0,FRA,25.2,200670,0.0,0,J J Wolf,R,183.0,USA,24.7,6-1 6-2,3,R16,57.0,6.0,0.0,35.0,26.0,24.0,8.0,8.0,0.0,0.0,0.0,4.0,41.0,22.0,12.0,5.0,7.0,2.0,6.0,34.0,1256.0,51.0,955.0,1,Ugo Humbert,0.9230769230769231,0.0,24.0,0.5853658536585366,58.536585365853654,92.3076923076923
727,2023-5014,Shanghai Masters,Hard,128,M,20231002,290,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,126205,12.0,0,Tommy Paul,R,185.0,USA,26.3,7-5 7-5,3,R16,95.0,4.0,1.0,58.0,36.0,29.0,16.0,12.0,0.0,1.0,6.0,0.0,77.0,49.0,30.0,16.0,12.0,3.0,6.0,7.0,4550.0,12.0,2660.0,1,Andrey Rublev,0.8055555555555556,0.0,31.0,0.4025974025974026,40.25974025974026,80.55555555555556
728,2023-5014,Shanghai Masters,Hard,128,M,20231002,287,210097,19.0,0,Ben Shelton,L,193.0,USA,20.9,206173,6.0,0,Jannik Sinner,R,191.0,ITA,22.1,2-6 6-3 7-6(5),3,R16,150.0,15.0,4.0,101.0,74.0,54.0,13.0,15.0,3.0,5.0,8.0,1.0,97.0,71.0,49.0,14.0,14.0,9.0,10.0,20.0,1735.0,4.0,4910.0,1,Ben Shelton,0.7297297297297297,0.6,34.0,0.35051546391752575,35.051546391752574,72.97297297297297
729,2023-5014,Shanghai Masters,Hard,128,M,20231002,285,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,20.4,105554,30.0,0,Daniel Evans,R,175.0,GBR,33.3,7-6(1) 6-4,3,R32,143.0,6.0,1.0,65.0,41.0,29.0,16.0,11.0,4.0,6.0,2.0,4.0,107.0,59.0,39.0,19.0,11.0,12.0,15.0,2.0,8715.0,33.0,1301.0,1,Carlos Alcaraz,0.7073170731707317,0.6666666666666666,49.0,0.45794392523364486,45.794392523364486,70.73170731707317
730,2023-5014,Shanghai Masters,Hard,128,M,20231002,284,105777,18.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,111575,13.0,0,Karen Khachanov,R,198.0,RUS,27.3,7-6(6) 6-4,3,R32,118.0,10.0,1.0,70.0,47.0,40.0,12.0,11.0,2.0,2.0,4.0,3.0,75.0,49.0,38.0,12.0,11.0,5.0,6.0,19.0,1880.0,14.0,2385.0,1,Grigor Dimitrov,0.851063829787234,1.0,25.0,0.3333333333333333,33.33333333333333,85.1063829787234
731,2023-5014,Shanghai Masters,Hard,128,M,20231002,281,200005,32.0,0,Ugo Humbert,L,188.0,FRA,25.2,126774,4.0,0,Stefanos Tsitsipas,R,193.0,GRE,25.1,6-4 3-6 7-5,3,R32,129.0,8.0,1.0,85.0,55.0,46.0,14.0,15.0,6.0,8.0,7.0,1.0,83.0,59.0,47.0,13.0,16.0,3.0,6.0,34.0,1256.0,6.0,4615.0,1,Ugo Humbert,0.8363636363636363,0.75,23.0,0.27710843373493976,27.710843373493976,83.63636363636363
732,2023-5014,Shanghai Masters,Hard,128,M,20231002,279,126205,12.0,0,Tommy Paul,R,185.0,USA,26.3,209950,0.0,0,Arthur Fils,R,185.0,FRA,19.3,6-4 6-7(7) 6-4,3,R32,166.0,6.0,4.0,99.0,56.0,40.0,30.0,16.0,3.0,4.0,5.0,4.0,106.0,67.0,50.0,19.0,16.0,5.0,8.0,12.0,2660.0,44.0,1020.0,1,Tommy Paul,0.7142857142857143,0.75,37.0,0.3490566037735849,34.90566037735849,71.42857142857143
733,2023-5014,Shanghai Masters,Hard,128,M,20231002,278,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,105173,31.0,0,Adrian Mannarino,L,180.0,FRA,35.2,6-3 6-0,3,R32,62.0,6.0,0.0,51.0,34.0,27.0,9.0,8.0,2.0,2.0,3.0,0.0,40.0,30.0,15.0,4.0,7.0,1.0,5.0,7.0,4550.0,23.0,1526.0,1,Andrey Rublev,0.7941176470588235,1.0,21.0,0.525,52.5,79.41176470588235
734,2023-5014,Shanghai Masters,Hard,128,M,20231002,277,134770,8.0,0,Casper Ruud,R,183.0,NOR,24.7,111153,29.0,0,Christopher Eubanks,R,201.0,USA,27.4,6-4 6-2,3,R32,71.0,1.0,2.0,46.0,31.0,26.0,11.0,9.0,3.0,3.0,8.0,1.0,55.0,35.0,21.0,11.0,9.0,4.0,7.0,9.0,3605.0,32.0,1313.0,1,Casper Ruud,0.8387096774193549,1.0,23.0,0.41818181818181815,41.81818181818181,83.87096774193549
735,2023-5014,Shanghai Masters,Hard,128,M,20231002,273,206173,6.0,0,Jannik Sinner,R,191.0,ITA,22.1,202104,25.0,0,Sebastian Baez,R,170.0,ARG,22.7,3-6 6-3 6-2,3,R32,119.0,8.0,0.0,85.0,49.0,40.0,18.0,13.0,3.0,4.0,5.0,1.0,72.0,52.0,36.0,9.0,13.0,1.0,4.0,4.0,4910.0,29.0,1375.0,1,Jannik Sinner,0.8163265306122449,0.75,27.0,0.375,37.5,81.63265306122449
736,2023-5014,Shanghai Masters,Hard,128,M,20231002,272,210097,19.0,0,Ben Shelton,L,193.0,USA,20.9,126128,0.0,0,Roman Safiullin,R,185.0,RUS,26.1,3-6 6-3 6-4,3,R32,128.0,5.0,3.0,86.0,59.0,48.0,14.0,14.0,5.0,6.0,4.0,3.0,91.0,54.0,38.0,22.0,14.0,8.0,10.0,20.0,1735.0,50.0,962.0,1,Ben Shelton,0.8135593220338984,0.8333333333333334,31.0,0.34065934065934067,34.065934065934066,81.35593220338984
737,2023-5014,Shanghai Masters,Hard,128,M,20231002,269,207989,1.0,0,Carlos Alcaraz,R,183.0,ESP,20.4,106296,0.0,0,Gregoire Barrere,R,183.0,FRA,29.6,6-2 7-5,3,R64,102.0,4.0,2.0,66.0,50.0,35.0,8.0,10.0,6.0,7.0,5.0,5.0,79.0,42.0,26.0,17.0,10.0,2.0,6.0,2.0,8715.0,73.0,753.0,1,Carlos Alcaraz,0.7,0.8571428571428571,36.0,0.45569620253164556,45.56962025316456,70.0
738,2023-5014,Shanghai Masters,Hard,128,M,20231002,267,105777,18.0,0,Grigor Dimitrov,R,191.0,BUL,32.3,126846,0.0,0,Aleksandar Vukic,R,188.0,AUS,27.4,6-4 6-3,3,R64,84.0,5.0,1.0,48.0,35.0,30.0,7.0,9.0,0.0,0.0,7.0,1.0,77.0,47.0,30.0,15.0,10.0,5.0,8.0,19.0,1880.0,54.0,918.0,1,Grigor Dimitrov,0.8571428571428571,0.0,32.0,0.4155844155844156,41.55844155844156,85.71428571428571
739,2023-5014,Shanghai Masters,Hard,128,M,20231002,262,126203,7.0,0,Taylor Fritz,R,196.0,USA,25.9,133297,0.0,0,Yosuke Watanuki,R,180.0,JPN,25.4,7-6(2) 6-7(6) 6-4,3,R64,153.0,15.0,4.0,108.0,66.0,50.0,25.0,17.0,4.0,6.0,19.0,3.0,111.0,62.0,53.0,21.0,17.0,2.0,5.0,8.0,3865.0,79.0,731.0,1,Taylor Fritz,0.7575757575757576,0.6666666666666666,37.0,0.3333333333333333,33.33333333333333,75.75757575757575
740,2023-5014,Shanghai Masters,Hard,128,M,20231002,261,126774,4.0,0,Stefanos Tsitsipas,R,193.0,GRE,25.1,208014,0.0,Q,Rinky Hijikata,R,178.0,AUS,22.6,6-4 6-2,3,R64,82.0,4.0,1.0,49.0,32.0,26.0,9.0,9.0,4.0,5.0,3.0,1.0,57.0,29.0,18.0,11.0,9.0,5.0,9.0,6.0,4615.0,75.0,747.0,1,Stefanos Tsitsipas,0.8125,0.8,28.0,0.49122807017543857,49.122807017543856,81.25
741,2023-5014,Shanghai Masters,Hard,128,M,20231002,260,200005,32.0,0,Ugo Humbert,L,188.0,FRA,25.2,122298,0.0,0,Botic Van De Zandschulp,R,191.0,NED,27.9,6-4 1-6 6-2,3,R64,117.0,1.0,2.0,75.0,44.0,26.0,15.0,13.0,4.0,9.0,2.0,3.0,66.0,40.0,28.0,9.0,12.0,3.0,8.0,34.0,1256.0,67.0,805.0,1,Ugo Humbert,0.5909090909090909,0.4444444444444444,29.0,0.4393939393939394,43.93939393939394,59.09090909090909
742,2023-5014,Shanghai Masters,Hard,128,M,20231002,257,126205,12.0,0,Tommy Paul,R,185.0,USA,26.3,124116,0.0,0,Sebastian Ofner,R,191.0,AUT,27.3,6-3 6-0,3,R64,70.0,4.0,1.0,35.0,18.0,16.0,12.0,7.0,0.0,0.0,0.0,2.0,59.0,40.0,19.0,9.0,8.0,1.0,6.0,12.0,2660.0,49.0,967.0,1,Tommy Paul,0.8888888888888888,0.0,31.0,0.5254237288135594,52.54237288135594,88.88888888888889
743,2023-5014,Shanghai Masters,Hard,128,M,20231002,256,209950,0.0,0,Arthur Fils,R,185.0,FRA,19.3,200221,24.0,0,Alejandro Davidovich Fokina,R,183.0,ESP,24.3,6-2 7-5,3,R64,82.0,7.0,3.0,55.0,32.0,27.0,11.0,10.0,1.0,2.0,2.0,0.0,65.0,46.0,31.0,7.0,10.0,2.0,6.0,44.0,1020.0,25.0,1470.0,1,Arthur Fils,0.84375,0.5,27.0,0.4153846153846154,41.53846153846154,84.375
744,2023-5014,Shanghai Masters,Hard,128,M,20231002,254,126094,5.0,0,Andrey Rublev,R,188.0,RUS,25.9,111460,0.0,0,Quentin Halys,R,191.0,FRA,26.9,6-4 7-5,3,R64,66.0,14.0,1.0,55.0,38.0,35.0,9.0,11.0,0.0,0.0,17.0,5.0,65.0,41.0,32.0,9.0,11.0,2.0,4.0,7.0,4550.0,76.0,740.0,1,Andrey Rublev,0.9210526315789473,0.0,24.0,0.36923076923076925,36.92307692307693,92.10526315789474
745,2023-5014,Shanghai Masters,Hard,128,M,20231002,253,134770,8.0,0,Casper Ruud,R,183.0,NOR,24.7,106415,0.0,0,Yoshihito Nishioka,L,170.0,JPN,28.0,7-5 6-0,3,R64,74.0,9.0,0.0,39.0,34.0,29.0,3.0,9.0,0.0,1.0,2.0,1.0,60.0,36.0,20.0,8.0,9.0,4.0,9.0,9.0,3605.0,48.0,970.0,1,Casper Ruud,0.8529411764705882,0.0,32.0,0.5333333333333333,53.333333333333336,85.29411764705883
746,2023-5014,Shanghai Masters,Hard,128,M,20231002,245,206173,6.0,0,Jannik Sinner,R,191.0,ITA,22.1,106218,0.0,0,Marcos Giron,R,180.0,USA,30.1,7-6(7) 6-2,3,R64,105.0,4.0,2.0,61.0,43.0,34.0,10.0,10.0,1.0,3.0,2.0,2.0,78.0,44.0,31.0,10.0,10.0,4.0,8.0,4.0,4910.0,80.0,730.0,1,Jannik Sinner,0.7906976744186046,0.3333333333333333,37.0,0.47435897435897434,47.43589743589743,79.06976744186046
747,2023-5014,Shanghai Masters,Hard,128,M,20231002,243,210097,19.0,0,Ben Shelton,L,193.0,USA,20.9,144719,0.0,0,Jaume Munar,R,183.0,ESP,26.4,6-4 6-4,3,R64,95.0,3.0,3.0,62.0,47.0,37.0,8.0,10.0,3.0,3.0,2.0,3.0,59.0,37.0,25.0,12.0,10.0,3.0,5.0,20.0,1735.0,82.0,721.0,1,Ben Shelton,0.7872340425531915,1.0,22.0,0.3728813559322034,37.28813559322034,78.72340425531915
748,2023-5014,Shanghai Masters,Hard,128,M,20231002,238,106421,2.0,0,Daniil Medvedev,R,198.0,RUS,27.6,106426,0.0,0,Cristian Garin,R,185.0,CHI,27.3,6-3 6-3,3,R64,91.0,7.0,6.0,55.0,36.0,29.0,7.0,9.0,7.0,9.0,4.0,3.0,61.0,38.0,26.0,5.0,9.0,4.0,9.0,3.0,7490.0,98.0,626.0,1,Daniil Medvedev,0.8055555555555556,0.7777777777777778,30.0,0.4918032786885246,49.18032786885246,80.55555555555556
749,2023-5014,Shanghai Masters,Hard,128,M,20231002,211,209950,0.0,0,Arthur Fils,R,185.0,FRA,19.3,200303,0.0,0,Pavel Kotov,R,191.0,RUS,24.8,6-1 6-4,3,R128,77.0,5.0,5.0,55.0,32.0,26.0,10.0,9.0,0.0,1.0,3.0,1.0,53.0,38.0,19.0,9.0,8.0,6.0,10.0,44.0,1020.0,103.0,610.0,1,Arthur Fils,0.8125,0.0,25.0,0.4716981132075472,47.16981132075472,81.25
750,2023-0329,Tokyo,Hard,32,A,20231016,300,210097,0.0,0,Ben Shelton,L,193.0,USA,21.0,106234,0.0,0,Aslan Karatsev,R,185.0,RUS,30.1,7-5 6-1,3,F,82.0,3.0,1.0,50.0,40.0,32.0,7.0,9.0,1.0,1.0,2.0,4.0,63.0,36.0,22.0,13.0,10.0,2.0,6.0,19.0,1865.0,50.0,933.0,1,Ben Shelton,0.8,1.0,28.0,0.4444444444444444,44.44444444444444,80.0
751,2023-0329,Tokyo,Hard,32,A,20231016,298,210097,0.0,0,Ben Shelton,L,193.0,USA,21.0,106218,0.0,Q,Marcos Giron,R,180.0,USA,30.2,6-7(2) 7-6(5) 6-4,3,SF,170.0,13.0,3.0,119.0,88.0,59.0,16.0,17.0,7.0,10.0,8.0,3.0,106.0,71.0,55.0,17.0,17.0,4.0,8.0,19.0,1865.0,79.0,735.0,1,Ben Shelton,0.6704545454545454,0.7,34.0,0.32075471698113206,32.075471698113205,67.04545454545455
752,2023-0329,Tokyo,Hard,32,A,20231016,295,210097,0.0,0,Ben Shelton,L,193.0,USA,21.0,126205,5.0,0,Tommy Paul,R,185.0,USA,26.4,7-6(4) 6-3,3,QF,98.0,14.0,5.0,73.0,42.0,34.0,18.0,11.0,6.0,7.0,2.0,1.0,56.0,34.0,23.0,15.0,10.0,0.0,2.0,19.0,1865.0,12.0,2705.0,1,Ben Shelton,0.8095238095238095,0.8571428571428571,18.0,0.32142857142857145,32.142857142857146,80.95238095238095
753,2023-0329,Tokyo,Hard,32,A,20231016,291,200282,4.0,0,Alex De Minaur,R,183.0,AUS,24.6,106043,0.0,0,Diego Schwartzman,R,170.0,ARG,31.1,6-0 7-5,3,R16,89.0,3.0,1.0,48.0,31.0,22.0,12.0,9.0,0.0,1.0,1.0,2.0,68.0,48.0,28.0,5.0,9.0,6.0,11.0,13.0,2650.0,113.0,541.0,1,Alex De Minaur,0.7096774193548387,0.0,35.0,0.5147058823529411,51.470588235294116,70.96774193548387
754,2023-0329,Tokyo,Hard,32,A,20231016,289,126205,5.0,0,Tommy Paul,R,185.0,USA,26.4,111456,0.0,0,Mackenzie Mcdonald,R,178.0,USA,28.5,6-4 6-2,3,R16,75.0,6.0,2.0,41.0,22.0,21.0,15.0,9.0,0.0,0.0,4.0,1.0,60.0,44.0,27.0,7.0,9.0,6.0,9.0,12.0,2705.0,37.0,1075.0,1,Tommy Paul,0.9545454545454546,0.0,26.0,0.43333333333333335,43.333333333333336,95.45454545454545
755,2023-0329,Tokyo,Hard,32,A,20231016,288,210097,0.0,0,Ben Shelton,L,193.0,USA,21.0,111442,0.0,0,Jordan Thompson,R,183.0,AUS,29.4,6-7(5) 6-4 6-3,3,R16,169.0,13.0,4.0,96.0,62.0,50.0,19.0,16.0,1.0,2.0,9.0,0.0,120.0,72.0,51.0,21.0,15.0,8.0,11.0,19.0,1865.0,60.0,861.0,1,Ben Shelton,0.8064516129032258,0.5,48.0,0.4,40.0,80.64516129032258
756,2023-0329,Tokyo,Hard,32,A,20231016,287,200000,8.0,0,Felix Auger Aliassime,R,193.0,CAN,23.1,124116,0.0,0,Sebastian Ofner,R,191.0,AUT,27.4,6-4 6-1,3,R16,95.0,5.0,4.0,59.0,45.0,34.0,3.0,9.0,5.0,7.0,4.0,3.0,72.0,41.0,23.0,13.0,8.0,11.0,16.0,17.0,2100.0,47.0,981.0,1,Felix Auger Aliassime,0.7555555555555555,0.7142857142857143,36.0,0.5,50.0,75.55555555555556
757,2023-0329,Tokyo,Hard,32,A,20231016,285,126203,1.0,0,Taylor Fritz,R,196.0,USA,25.9,111815,0.0,0,Cameron Norrie,L,188.0,GBR,28.1,6-4 6-3,3,R32,80.0,13.0,1.0,53.0,34.0,27.0,13.0,10.0,2.0,3.0,3.0,1.0,64.0,44.0,26.0,8.0,9.0,5.0,8.0,10.0,3410.0,18.0,1985.0,1,Taylor Fritz,0.7941176470588235,0.6666666666666666,30.0,0.46875,46.875,79.41176470588235
758,2023-0329,Tokyo,Hard,32,A,20231016,281,200282,4.0,0,Alex De Minaur,R,183.0,AUS,24.6,207733,0.0,Q,Jack Draper,L,193.0,GBR,21.8,4-6 7-6(4) 7-6(1),3,R32,184.0,9.0,6.0,111.0,64.0,48.0,25.0,17.0,3.0,7.0,7.0,0.0,116.0,67.0,49.0,20.0,17.0,3.0,6.0,13.0,2650.0,88.0,676.0,1,Alex De Minaur,0.75,0.42857142857142855,47.0,0.4051724137931034,40.51724137931034,75.0
